city_name,country_iso_code,country_name,region_1_iso_code,region_1_name,region_2_iso_code,region_2_name
Ontonagon,US,United States,MI,Michigan,,
Orleans,US,United States,MI,Michigan,,
Ortonville,US,United States,MI,Michigan,,
Oscoda,US,United States,MI,Michigan,,
Oshtemo,US,United States,MI,Michigan,,
Otisville,US,United States,MI,Michigan,,
Otsego,US,United States,MI,Michigan,,
Ottawa Lake,US,United States,MI,Michigan,,
Ovid,US,United States,MI,Michigan,,
Owosso,US,United States,MI,Michigan,,
Oxford,US,United States,MI,Michigan,,
Parchment,US,United States,MI,Michigan,,
Parma,US,United States,MI,Michigan,,
Paw Paw,US,United States,MI,Michigan,,
Peck,US,United States,MI,Michigan,,
Pelkie,US,United States,MI,Michigan,,
Pellston,US,United States,MI,Michigan,,
Pentwater,US,United States,MI,Michigan,,
Perrinton,US,United States,MI,Michigan,,
Perry,US,United States,MI,Michigan,,
Peters,US,United States,MI,Michigan,,
Petersburg,US,United States,MI,Michigan,,
Petoskey,US,United States,MI,Michigan,,
Pickford,US,United States,MI,Michigan,,
Pigeon,US,United States,MI,Michigan,,
Pinckney,US,United States,MI,Michigan,,
Pinconning,US,United States,MI,Michigan,,
Plainwell,US,United States,MI,Michigan,,
Pleasant Ridge,US,United States,MI,Michigan,,
Plymouth,US,United States,MI,Michigan,,
Pointe Aux Pins,US,United States,MI,Michigan,,
Pontiac,US,United States,MI,Michigan,,
Port Austin,US,United States,MI,Michigan,,
Port Hope,US,United States,MI,Michigan,,
Port Huron,US,United States,MI,Michigan,,
Port Sanilac,US,United States,MI,Michigan,,
Portage,US,United States,MI,Michigan,,
Portland,US,United States,MI,Michigan,,
Posen,US,United States,MI,Michigan,,
Potterville,US,United States,MI,Michigan,,
Prescott,US,United States,MI,Michigan,,
Prudenville,US,United States,MI,Michigan,,
Pullman,US,United States,MI,Michigan,,
Quincy,US,United States,MI,Michigan,,
Rapid City,US,United States,MI,Michigan,,
Rapid River,US,United States,MI,Michigan,,
Ravenna,US,United States,MI,Michigan,,
Ray,US,United States,MI,Michigan,,
Redford,US,United States,MI,Michigan,,
Reed City,US,United States,MI,Michigan,,
Reeman,US,United States,MI,Michigan,,
Reese,US,United States,MI,Michigan,,
Remus,US,United States,MI,Michigan,,
Rhodes,US,United States,MI,Michigan,,
Richland,US,United States,MI,Michigan,,
Richmond,US,United States,MI,Michigan,,
River Rouge,US,United States,MI,Michigan,,
Riverdale,US,United States,MI,Michigan,,
Riverview,US,United States,MI,Michigan,,
Rives Junction,US,United States,MI,Michigan,,
Rochester,US,United States,MI,Michigan,,
Rochester Hills,US,United States,MI,Michigan,,
Rock,US,United States,MI,Michigan,,
Rockford,US,United States,MI,Michigan,,
Rockwood,US,United States,MI,Michigan,,
Rogers City,US,United States,MI,Michigan,,
Romeo,US,United States,MI,Michigan,,
Romulus,US,United States,MI,Michigan,,
Roscommon,US,United States,MI,Michigan,,
Rose City,US,United States,MI,Michigan,,
Roseville,US,United States,MI,Michigan,,
Rothbury,US,United States,MI,Michigan,,
Royal Oak,US,United States,MI,Michigan,,
Rudyard,US,United States,MI,Michigan,,
Ruth,US,United States,MI,Michigan,,
Saginaw,US,United States,MI,Michigan,,
Saint Charles,US,United States,MI,Michigan,,
Saint Clair,US,United States,MI,Michigan,,
Saint Clr Shores,US,United States,MI,Michigan,,
Saint Helen,US,United States,MI,Michigan,,
Saint Ignace,US,United States,MI,Michigan,,
Saint James,US,United States,MI,Michigan,,
Saint Johns,US,United States,MI,Michigan,,
Saint Joseph,US,United States,MI,Michigan,,
Saint Louis,US,United States,MI,Michigan,,
Saline,US,United States,MI,Michigan,,
Sand Creek,US,United States,MI,Michigan,,
Sand Lake,US,United States,MI,Michigan,,
Sandusky,US,United States,MI,Michigan,,
Sanford,US,United States,MI,Michigan,,
Saranac,US,United States,MI,Michigan,,
Saugatuck,US,United States,MI,Michigan,,
Sault Ste. Marie,US,United States,MI,Michigan,,
Sawyer,US,United States,MI,Michigan,,
Schoolcraft,US,United States,MI,Michigan,,
Scotts,US,United States,MI,Michigan,,
Sebewaing,US,United States,MI,Michigan,,
Shelby,US,United States,MI,Michigan,,
Shelbyville,US,United States,MI,Michigan,,
Shepherd,US,United States,MI,Michigan,,
Silverwood,US,United States,MI,Michigan,,
Six Lakes,US,United States,MI,Michigan,,
Skandia,US,United States,MI,Michigan,,
South Haven,US,United States,MI,Michigan,,
South Lyon,US,United States,MI,Michigan,,
South Rockwood,US,United States,MI,Michigan,,
Southfield,US,United States,MI,Michigan,,
Southgate,US,United States,MI,Michigan,,
Spalding,US,United States,MI,Michigan,,
Sparta,US,United States,MI,Michigan,,
Spring Arbor,US,United States,MI,Michigan,,
Spring Lake,US,United States,MI,Michigan,,
Springfield,US,United States,MI,Michigan,,
Springport,US,United States,MI,Michigan,,
Standish,US,United States,MI,Michigan,,
Stanton,US,United States,MI,Michigan,,
Stanwood,US,United States,MI,Michigan,,
Stephenson,US,United States,MI,Michigan,,
Sterling,US,United States,MI,Michigan,,
Sterling Heights,US,United States,MI,Michigan,,
Stevensville,US,United States,MI,Michigan,,
Stockbridge,US,United States,MI,Michigan,,
Sturgis,US,United States,MI,Michigan,,
Sumner,US,United States,MI,Michigan,,
Suttons Bay,US,United States,MI,Michigan,,
Swartz Creek,US,United States,MI,Michigan,,
Tawas City,US,United States,MI,Michigan,,
Taylor,US,United States,MI,Michigan,,
Tecumseh,US,United States,MI,Michigan,,
Temperance,US,United States,MI,Michigan,,
Thompsonville,US,United States,MI,Michigan,,
Three Rivers,US,United States,MI,Michigan,,
Traverse,US,United States,MI,Michigan,,
Traverse City,US,United States,MI,Michigan,,
Trenary,US,United States,MI,Michigan,,
Trenton,US,United States,MI,Michigan,,
Troy,US,United States,MI,Michigan,,
Trufant,US,United States,MI,Michigan,,
Turner,US,United States,MI,Michigan,,
Tustin,US,United States,MI,Michigan,,
Twin Lake,US,United States,MI,Michigan,,
Twining,US,United States,MI,Michigan,,
Ubly,US,United States,MI,Michigan,,
Union City,US,United States,MI,Michigan,,
Unionville,US,United States,MI,Michigan,,
University Center,US,United States,MI,Michigan,,
Utica,US,United States,MI,Michigan,,
Vanderbilt,US,United States,MI,Michigan,,
Vassar,US,United States,MI,Michigan,,
Vermontville,US,United States,MI,Michigan,,
Vestaburg,US,United States,MI,Michigan,,
Vicksburg,US,United States,MI,Michigan,,
Vulcan,US,United States,MI,Michigan,,
Wakefield,US,United States,MI,Michigan,,
Waldron,US,United States,MI,Michigan,,
Walker,US,United States,MI,Michigan,,
Walkerville,US,United States,MI,Michigan,,
Wallace,US,United States,MI,Michigan,,
Walled Lake,US,United States,MI,Michigan,,
Warren,US,United States,MI,Michigan,,
Washington,US,United States,MI,Michigan,,
Waterford,US,United States,MI,Michigan,,
Watersmeet,US,United States,MI,Michigan,,
Watervliet,US,United States,MI,Michigan,,
Wayland,US,United States,MI,Michigan,,
Wayne,US,United States,MI,Michigan,,
Webberville,US,United States,MI,Michigan,,
Weidman,US,United States,MI,Michigan,,
Wellston,US,United States,MI,Michigan,,
West Bloomfield,US,United States,MI,Michigan,,
West Branch,US,United States,MI,Michigan,,
West Olive,US,United States,MI,Michigan,,
Westland,US,United States,MI,Michigan,,
Westphalia,US,United States,MI,Michigan,,
White Cloud,US,United States,MI,Michigan,,
White Lake,US,United States,MI,Michigan,,
White Pigeon,US,United States,MI,Michigan,,
White Pine,US,United States,MI,Michigan,,
Whitehall,US,United States,MI,Michigan,,
Whitmore Lake,US,United States,MI,Michigan,,
Whittemore,US,United States,MI,Michigan,,
Williamsburg,US,United States,MI,Michigan,,
Williamston,US,United States,MI,Michigan,,
Willis,US,United States,MI,Michigan,,
Wilson,US,United States,MI,Michigan,,
Wixom,US,United States,MI,Michigan,,
Wolf Lake,US,United States,MI,Michigan,,
Wolverine,US,United States,MI,Michigan,,
Woodland,US,United States,MI,Michigan,,
Wyandotte,US,United States,MI,Michigan,,
Wyoming,US,United States,MI,Michigan,,
Yale,US,United States,MI,Michigan,,
Ypsilanti,US,United States,MI,Michigan,,
Zeeland,US,United States,MI,Michigan,,
Ada,US,United States,MN,Minnesota,,
Adams,US,United States,MN,Minnesota,,
Adrian,US,United States,MN,Minnesota,,
Afton,US,United States,MN,Minnesota,,
Aitkin,US,United States,MN,Minnesota,,
Albany,US,United States,MN,Minnesota,,
Albert Lea,US,United States,MN,Minnesota,,
Albertville,US,United States,MN,Minnesota,,
Alden,US,United States,MN,Minnesota,,
Alexandria,US,United States,MN,Minnesota,,
Altura,US,United States,MN,Minnesota,,
Alvarado,US,United States,MN,Minnesota,,
Amboy,US,United States,MN,Minnesota,,
Andover,US,United States,MN,Minnesota,,
Angle Inlet,US,United States,MN,Minnesota,,
Angus,US,United States,MN,Minnesota,,
Annandale,US,United States,MN,Minnesota,,
Anoka,US,United States,MN,Minnesota,,
Apple Valley,US,United States,MN,Minnesota,,
Appleton,US,United States,MN,Minnesota,,
Arden Hills,US,United States,MN,Minnesota,,
Argyle,US,United States,MN,Minnesota,,
Arlington,US,United States,MN,Minnesota,,
Ashby,US,United States,MN,Minnesota,,
Askov,US,United States,MN,Minnesota,,
Atwater,US,United States,MN,Minnesota,,
Aurora,US,United States,MN,Minnesota,,
Austin,US,United States,MN,Minnesota,,
Averill,US,United States,MN,Minnesota,,
Avon,US,United States,MN,Minnesota,,
Babbitt,US,United States,MN,Minnesota,,
Backus,US,United States,MN,Minnesota,,
Badger,US,United States,MN,Minnesota,,
Bagley,US,United States,MN,Minnesota,,
Baker,US,United States,MN,Minnesota,,
Balaton,US,United States,MN,Minnesota,,
Barnesville,US,United States,MN,Minnesota,,
Barnum,US,United States,MN,Minnesota,,
Battle Lake,US,United States,MN,Minnesota,,
Baudette,US,United States,MN,Minnesota,,
Baxter,US,United States,MN,Minnesota,,
Bayport,US,United States,MN,Minnesota,,
Becker,US,United States,MN,Minnesota,,
Belgrade,US,United States,MN,Minnesota,,
Belle Plaine,US,United States,MN,Minnesota,,
Belview,US,United States,MN,Minnesota,,
Bemidji,US,United States,MN,Minnesota,,
Benson,US,United States,MN,Minnesota,,
Big Lake,US,United States,MN,Minnesota,,
Bigfork,US,United States,MN,Minnesota,,
Bingham Lake,US,United States,MN,Minnesota,,
Bird Island,US,United States,MN,Minnesota,,
Biscay,US,United States,MN,Minnesota,,
Blackduck,US,United States,MN,Minnesota,,
Blaine,US,United States,MN,Minnesota,,
Blomkest,US,United States,MN,Minnesota,,
Blooming Prairie,US,United States,MN,Minnesota,,
Bloomington,US,United States,MN,Minnesota,,
Blue Earth,US,United States,MN,Minnesota,,
Bovey,US,United States,MN,Minnesota,,
Braham,US,United States,MN,Minnesota,,
Brainerd,US,United States,MN,Minnesota,,
Brandon,US,United States,MN,Minnesota,,
Breckenridge,US,United States,MN,Minnesota,,
Brewster,US,United States,MN,Minnesota,,
Bricelyn,US,United States,MN,Minnesota,,
Britt,US,United States,MN,Minnesota,,
Brooklyn Center,US,United States,MN,Minnesota,,
Brooklyn Park,US,United States,MN,Minnesota,,
Brooten,US,United States,MN,Minnesota,,
Browns Valley,US,United States,MN,Minnesota,,
Brownsdale,US,United States,MN,Minnesota,,
Buffalo,US,United States,MN,Minnesota,,
Buffalo Lake,US,United States,MN,Minnesota,,
Burnsville,US,United States,MN,Minnesota,,
Burtrum,US,United States,MN,Minnesota,,
Butterfield,US,United States,MN,Minnesota,,
Bygland,US,United States,MN,Minnesota,,
Byron,US,United States,MN,Minnesota,,
Cambridge,US,United States,MN,Minnesota,,
Canby,US,United States,MN,Minnesota,,
Cannon Falls,US,United States,MN,Minnesota,,
Canyon,US,United States,MN,Minnesota,,
Carlos,US,United States,MN,Minnesota,,
Carver,US,United States,MN,Minnesota,,
Cass Lake,US,United States,MN,Minnesota,,
Center City,US,United States,MN,Minnesota,,
Champlin,US,United States,MN,Minnesota,,
Chandler,US,United States,MN,Minnesota,,
Chanhassen,US,United States,MN,Minnesota,,
Chaska,US,United States,MN,Minnesota,,
Chatfield,US,United States,MN,Minnesota,,
Chisago City,US,United States,MN,Minnesota,,
Chisholm,US,United States,MN,Minnesota,,
Chokio,US,United States,MN,Minnesota,,
Circle Pines,US,United States,MN,Minnesota,,
Clara City,US,United States,MN,Minnesota,,
Claremont,US,United States,MN,Minnesota,,
Clarissa,US,United States,MN,Minnesota,,
Clarkfield,US,United States,MN,Minnesota,,
Clarks Grove,US,United States,MN,Minnesota,,
Clear Lake,US,United States,MN,Minnesota,,
Clearwater,US,United States,MN,Minnesota,,
Clements,US,United States,MN,Minnesota,,
Cleveland,US,United States,MN,Minnesota,,
Climax,US,United States,MN,Minnesota,,
Clitherall,US,United States,MN,Minnesota,,
Cloquet,US,United States,MN,Minnesota,,
Cohasset,US,United States,MN,Minnesota,,
Cokato,US,United States,MN,Minnesota,,
Cold Spring,US,United States,MN,Minnesota,,
Collegeville,US,United States,MN,Minnesota,,
Cologne,US,United States,MN,Minnesota,,
Columbia Heights,US,United States,MN,Minnesota,,
Columbus,US,United States,MN,Minnesota,,
Comfrey,US,United States,MN,Minnesota,,
Cook,US,United States,MN,Minnesota,,
Coon Rapids,US,United States,MN,Minnesota,,
Corcoran,US,United States,MN,Minnesota,,
Cosmos,US,United States,MN,Minnesota,,
Cottage Grove,US,United States,MN,Minnesota,,
Cromwell,US,United States,MN,Minnesota,,
Crookston,US,United States,MN,Minnesota,,
Crosby,US,United States,MN,Minnesota,,
Cross Lake,US,United States,MN,Minnesota,,
Crystal,US,United States,MN,Minnesota,,
Dakota,US,United States,MN,Minnesota,,
Dalton,US,United States,MN,Minnesota,,
Danvers,US,United States,MN,Minnesota,,
Dassel,US,United States,MN,Minnesota,,
Dawson,US,United States,MN,Minnesota,,
Dayton,US,United States,MN,Minnesota,,
Deer River,US,United States,MN,Minnesota,,
Deerwood,US,United States,MN,Minnesota,,
Delano,US,United States,MN,Minnesota,,
Delavan,US,United States,MN,Minnesota,,
Dennison,US,United States,MN,Minnesota,,
Detroit Lakes,US,United States,MN,Minnesota,,
Dexter,US,United States,MN,Minnesota,,
Dodge Center,US,United States,MN,Minnesota,,
Dover,US,United States,MN,Minnesota,,
Duluth,US,United States,MN,Minnesota,,
Dumont,US,United States,MN,Minnesota,,
Dundas,US,United States,MN,Minnesota,,
Dunnell,US,United States,MN,Minnesota,,
Eagan,US,United States,MN,Minnesota,,
Eagle Bend,US,United States,MN,Minnesota,,
Eagle Lake,US,United States,MN,Minnesota,,
East Bethel,US,United States,MN,Minnesota,,
East Grand Forks,US,United States,MN,Minnesota,,
Easton,US,United States,MN,Minnesota,,
Echo,US,United States,MN,Minnesota,,
Eden Prairie,US,United States,MN,Minnesota,,
Edgerton,US,United States,MN,Minnesota,,
Edina,US,United States,MN,Minnesota,,
Elbow Lake,US,United States,MN,Minnesota,,
Elgin,US,United States,MN,Minnesota,,
Elk River,US,United States,MN,Minnesota,,
Elko,US,United States,MN,Minnesota,,
Elko New Market,US,United States,MN,Minnesota,,
Elkton,US,United States,MN,Minnesota,,
Ellendale,US,United States,MN,Minnesota,,
Ellsworth,US,United States,MN,Minnesota,,
Elmore,US,United States,MN,Minnesota,,
Ely,US,United States,MN,Minnesota,,
Elysian,US,United States,MN,Minnesota,,
Emily,US,United States,MN,Minnesota,,
Emmons,US,United States,MN,Minnesota,,
Erhard,US,United States,MN,Minnesota,,
Erskine,US,United States,MN,Minnesota,,
Esko,US,United States,MN,Minnesota,,
Euclid,US,United States,MN,Minnesota,,
Evan,US,United States,MN,Minnesota,,
Eveleth,US,United States,MN,Minnesota,,
Excelsior,US,United States,MN,Minnesota,,
Eyota,US,United States,MN,Minnesota,,
Fairfax,US,United States,MN,Minnesota,,
Fairmont,US,United States,MN,Minnesota,,
Faribault,US,United States,MN,Minnesota,,
Farmington,US,United States,MN,Minnesota,,
Fergus Falls,US,United States,MN,Minnesota,,
Fertile,US,United States,MN,Minnesota,,
Finland,US,United States,MN,Minnesota,,
Finlayson,US,United States,MN,Minnesota,,
Fisher,US,United States,MN,Minnesota,,
Floodwood,US,United States,MN,Minnesota,,
Foley,US,United States,MN,Minnesota,,
Forest Lake,US,United States,MN,Minnesota,,
Fosston,US,United States,MN,Minnesota,,
Franklin,US,United States,MN,Minnesota,,
Frazee,US,United States,MN,Minnesota,,
Freeborn,US,United States,MN,Minnesota,,
Fridley,US,United States,MN,Minnesota,,
Frontenac,US,United States,MN,Minnesota,,
Fulda,US,United States,MN,Minnesota,,
Garfield,US,United States,MN,Minnesota,,
Garrison,US,United States,MN,Minnesota,,
Garvin,US,United States,MN,Minnesota,,
Gaylord,US,United States,MN,Minnesota,,
Geneva,US,United States,MN,Minnesota,,
Ghent,US,United States,MN,Minnesota,,
Gibbon,US,United States,MN,Minnesota,,
Gilbert,US,United States,MN,Minnesota,,
Glencoe,US,United States,MN,Minnesota,,
Glenville,US,United States,MN,Minnesota,,
Glenwood,US,United States,MN,Minnesota,,
Glyndon,US,United States,MN,Minnesota,,
Golden Valley,US,United States,MN,Minnesota,,
Good Thunder,US,United States,MN,Minnesota,,
Goodhue,US,United States,MN,Minnesota,,
Graceville,US,United States,MN,Minnesota,,
Granada,US,United States,MN,Minnesota,,
Grand Marais,US,United States,MN,Minnesota,,
Grand Meadow,US,United States,MN,Minnesota,,
Grand Rapids,US,United States,MN,Minnesota,,
Granite Falls,US,United States,MN,Minnesota,,
Green Isle,US,United States,MN,Minnesota,,
Greenbush,US,United States,MN,Minnesota,,
Greenfield,US,United States,MN,Minnesota,,
Grey Eagle,US,United States,MN,Minnesota,,
Grove City,US,United States,MN,Minnesota,,
Hallock,US,United States,MN,Minnesota,,
Halstad,US,United States,MN,Minnesota,,
Ham Lake,US,United States,MN,Minnesota,,
Hamburg,US,United States,MN,Minnesota,,
Hamel,US,United States,MN,Minnesota,,
Hanover,US,United States,MN,Minnesota,,
Hanska,US,United States,MN,Minnesota,,
Hardwick,US,United States,MN,Minnesota,,
Harmony,US,United States,MN,Minnesota,,
Hastings,US,United States,MN,Minnesota,,
Hawley,US,United States,MN,Minnesota,,
Hayfield,US,United States,MN,Minnesota,,
Hayward,US,United States,MN,Minnesota,,
Hector,US,United States,MN,Minnesota,,
Henderson,US,United States,MN,Minnesota,,
Hendricks,US,United States,MN,Minnesota,,
Hermantown,US,United States,MN,Minnesota,,
Heron Lake,US,United States,MN,Minnesota,,
Hibbing,US,United States,MN,Minnesota,,
Hill City,US,United States,MN,Minnesota,,
Hills,US,United States,MN,Minnesota,,
Hinckley,US,United States,MN,Minnesota,,
Hoffman,US,United States,MN,Minnesota,,
